entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,ANCHEYEAR,ANCHEDATE,BUSST,Al_ratio,Ratio,Year,Frequency,CONAM_new,CONPROP_new,ttype,debt,taxtype,total_profit,assets_re,tax_state,CaseType
219488280,10.0,33,9,0.0,0.0,0.0,2014.0,2015/12/23,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
608244362,15.0,19,8,0.0,0.0,0.0,2017.0,2018/1/6,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,-1796999.7573769302,-0.864242124250967,5.0,3
829830764,10.0,3,11,0.0,0.0,0.0,2015.0,2016/8/23,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-11998.603744062008,18000.324243376217,5.0,3
467117200,10.0,3,11,200.0,0.0,0.0,2013.0,2015/5/21,4.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,-6229.976754947382,1997889.772473168,5.0,3
618751808,10.0,30,9,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2013.0,2.0,,,,0.0,10.0,0.0,,5.0,3
951648892,10.0,3,11,0.0,0.0,0.0,2014.0,2015/1/20,0.0,0.0,0.0,2014.0,0.0,-1.2818359996385411,0.6976060721106948,2.0,0.0,10.0,0.0,99999999.65776138,5.0,3
1206489139,10.0,5,11,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
671369696,15.0,7,10,10000.0,0.0,0.0,2013.0,2015/11/28,0.0,102.49358900321506,0.3364502095608101,2013.0,0.0,0.6482821613717533,-98.94930735689972,2.0,0.0,10.0,-104096998.70887747,520569001.4248633,5.0,3
213392980,15.0,3,11,2500.0,0.0,0.0,2017.0,2018/2/11,11.0,5.977433219647312,0.9954874078394914,2012.0,24.0,,,,0.0,10.0,0.0,,5.0,3
863431175,10.0,3,5,0.0,0.0,0.0,2014.0,2015/10/21,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-12623.781467539531,,5.0,3
368872124,10.0,3,11,500.0,0.0,0.0,2013.0,2015/9/13,4.0,-0.4292061047613909,0.0,2013.0,0.0,0.5380527357785923,-79.73415362985905,5.0,0.0,10.0,-1001.7697158171187,4990000.92488533,5.0,3
1018283505,10.0,22,11,0.0,0.0,0.0,2014.0,,11.0,0.0,0.0,2012.0,1.0,,,,0.0,10.0,0.0,,5.0,3
297060062,10.0,17,5,0.0,0.0,0.0,2016.0,,18.0,0.0,0.0,2012.0,1.0,,,,0.0,10.0,0.0,,5.0,3
998553068,15.0,3,11,0.0,0.0,0.0,2014.0,2015/8/7,0.0,103.65395433329896,0.0,2014.0,0.0,0.236043996873832,-100.96002648958374,2.0,0.0,10.0,-29238.550236122348,,5.0,3
859307071,10.0,44,9,0.0,0.0,0.0,2017.0,2018/12/20,11.0,0.0,0.0,2017.0,0.0,490.26198194565313,69.61880221396855,3.0,0.0,10.0,0.0,,5.0,3
337018970,10.0,44,11,800.0,0.0,0.0,2013.0,2016/1/4,0.0,0.0,0.0,2013.0,0.0,0.3077833147440288,-51.51081752494825,2.0,0.0,10.0,0.0,,5.0,3
1048179815,15.0,31,9,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2013.0,2.0,,,,0.0,10.0,1.3101633286104746,-0.2021747594492714,5.0,3
591049147,15.0,14,9,7000.0,0.0,0.0,2017.0,2018/7/15,11.0,0.0,0.0,2017.0,0.0,-401.1340495461634,-6.860014313256477,4.0,0.0,10.0,20855.44830758061,274805000.93104017,5.0,3
249210214,10.0,3,11,0.0,0.0,0.0,2014.0,2015/7/9,0.0,0.0,0.0,2015.0,2.0,,,,0.0,10.0,-3999.3188516447917,1049999.6805458488,5.0,3
810431967,10.0,3,11,100.0,0.0,0.0,2015.0,2016/10/29,11.0,-17.835610216663316,0.6924173451707605,2015.0,0.0,-0.8140326102464996,-2.171610641146245,5.0,0.0,10.0,-18899.623790865582,,5.0,3
633773899,10.0,13,11,5000.0,0.0,0.0,2015.0,2016/3/12,11.0,0.0,0.0,2010.0,10.0,-0.3872871928824679,-85.49755008777791,2.0,0.0,10.0,-19273.954745765983,88674799.66638707,5.0,3
846410281,10.0,8,11,200.0,0.0,0.0,2015.0,2016/4/20,11.0,-0.022920383022780967,0.0,2015.0,0.0,0.025703968707603053,-93.62693466545453,2.0,0.0,10.0,0.0,1999999.930957108,5.0,3
538886366,10.0,17,11,0.0,0.0,0.0,2017.0,,18.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,-1.2209150710825638,-0.6860010173552568,5.0,3
226141851,10.0,3,11,0.0,0.0,0.0,2015.0,2016/12/16,0.0,0.0,0.0,2015.0,0.0,475.5471461849747,0.450368788188685,1.0,0.0,10.0,-34000.699845968324,29999.411564908653,5.0,3
631418868,10.0,3,9,2000.0,0.0,0.0,2014.0,2015/10/14,0.0,0.0,0.42946368870003376,2010.0,6.0,,,,0.0,10.0,11423.052756057345,19842599.294352487,5.0,2
890470807,10.0,44,9,49701.0,0.0,0.0,2015.0,2016/3/27,0.0,0.0,0.0,2015.0,0.0,0.4148967101718881,-99.82939290124465,2.0,0.0,10.0,-1.2656827547626222,1000.6180940251596,5.0,3
667857989,10.0,3,11,2550.0,0.0,0.0,2016.0,,11.0,0.0,0.9732533557069656,2013.0,2.0,,,,0.0,10.0,-25521.93686937588,25500000.03833292,5.0,3
112911993,10.0,17,4,0.0,0.0,0.0,2014.0,2015/7/15,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-125247.41076371152,10692899.858131243,5.0,3
757360944,10.0,5,16,0.0,0.0,0.0,2016.0,2017/11/20,11.0,0.0,0.0,2016.0,0.0,0.14568698527284596,-99.6261355406055,2.0,0.0,10.0,-5001.039715479593,4999.073524730438,5.0,3
922021901,10.0,32,7,0.0,0.0,0.0,2017.0,2018/12/7,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
635792996,15.0,8,9,500.0,0.0,0.0,2015.0,2016/12/13,11.0,0.0,0.7340901502461451,2015.0,0.0,6.421901950228372,-1.1243793770566544,3.0,0.0,10.0,-25219.206817139653,,5.0,3
301800378,10.0,44,11,677.0,0.0,0.0,2013.0,2014/8/18,0.0,1.1471459128990138,0.0,2013.0,0.0,-15.508209374605851,-2.7796192423106745,4.0,0.0,10.0,0.0,,5.0,3
919000691,10.0,3,5,0.0,0.0,0.0,2015.0,2016/10/27,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-10276.03424415527,,5.0,3
644394656,10.0,5,11,0.0,0.0,0.0,2015.0,2016/10/10,11.0,0.0,1.0022681022403617,2015.0,0.0,,,,0.0,10.0,-1.3585551316350477,1000000.1513141143,5.0,3
1227147497,10.0,3,11,100.0,0.0,0.0,2015.0,2016/12/25,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-14058.555764529141,985939.1789451056,5.0,3
566363148,10.0,5,11,0.0,0.0,0.0,2016.0,2017/5/20,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-11999.273317595877,4999999.63393549,5.0,3
615699596,10.0,22,11,0.0,0.0,0.0,2013.0,2015/3/14,0.0,0.0,0.0,2011.0,1.0,,,,0.0,10.0,0.0,,5.0,3
1120577622,10.0,51,9,0.0,0.0,0.0,2013.0,2015/4/8,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
46204191,10.0,44,11,200.0,0.0,0.0,2015.0,2016/1/26,11.0,0.0,0.0,2015.0,0.0,-100.66233307595093,0.5180968937179866,2.0,0.0,10.0,0.0,,5.0,3
651615212,10.0,17,11,0.0,0.0,0.0,2013.0,2015/10/26,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,1424701.3432844074,,5.0,3
87341364,15.0,3,10,1000.0,0.0,0.0,2015.0,2016/10/27,0.0,46.88985126948971,0.4943897187902292,2018.0,0.0,-0.9291158778869428,-94.01408745332176,2.0,0.0,10.0,-44619.88649898799,15850300.96110733,5.0,3
587234785,10.0,5,11,0.0,0.0,0.0,2014.0,2016/8/25,11.0,-394.3806709387282,0.0,2014.0,0.0,-0.33264529368949525,-99.34163065065133,2.0,0.0,10.0,-1999.9331161013488,2999.570322307401,5.0,3
178869075,10.0,3,11,0.0,0.0,0.0,2015.0,2016/10/7,0.0,0.0,0.0,2015.0,2.0,,,,0.0,10.0,-231999.8845421277,189999.14325104625,5.0,3
1111922976,10.0,33,11,0.0,0.0,0.0,2017.0,2018/11/13,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.6667308097963144,-0.5444206666061875,5.0,3
1176027146,10.0,3,11,0.0,0.0,0.0,2015.0,2016/2/9,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-15997.220694831894,-15999.60092549246,5.0,3
371694270,10.0,44,11,0.0,0.0,0.0,2015.0,2016/6/29,11.0,953.5237154680956,0.0,2018.0,0.0,0.3741371581884323,-33.39828331835105,2.0,0.0,10.0,0.0,,5.0,3
1189943064,10.0,44,11,0.0,0.0,0.0,2015.0,2016/10/2,11.0,-0.10678453862413233,0.0,2015.0,1.0,80.61997377883205,9.036216438814067,3.0,0.0,10.0,0.0,,5.0,3
142218422,10.0,3,11,0.0,0.0,0.0,2015.0,2016/12/23,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-23999.3820153838,16000.644824038212,5.0,3
911795467,10.0,3,12,0.0,0.0,0.0,2015.0,2016/7/23,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
794543130,10.0,3,11,500.0,0.0,0.0,2014.0,2016/7/1,11.0,0.0,0.0,2015.0,2.0,,,,0.0,10.0,0.0,5000001.246810111,5.0,3
377161734,10.0,3,11,0.0,0.0,0.0,2015.0,2016/7/16,0.0,0.0,0.0,2015.0,0.0,-1.6036214505886606,-1.7656664727477969,2.0,0.0,10.0,0.0,,5.0,3
565780947,10.0,17,11,0.0,0.0,0.0,2016.0,2017/9/15,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-34000.860367497866,37001.93613299188,5.0,3
695260559,10.0,5,11,0.0,0.0,0.0,2017.0,2018/1/23,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.6700877203816215,5000000000.157507,5.0,3
660306874,10.0,6,15,0.0,0.0,0.0,2016.0,2017/4/12,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1087212956,10.0,5,11,0.0,0.0,0.0,2016.0,2018/4/22,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
265658557,10.0,8,11,0.0,0.0,1.0,2014.0,2015/8/19,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
314113513,10.0,5,11,0.0,0.0,1.0,2014.0,2015/6/24,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
878303695,15.0,30,9,0.0,0.0,0.0,2014.0,2015/3/23,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
860901481,10.0,3,11,0.0,0.0,0.0,2015.0,2016/6/5,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-0.4551481903588623,1.1221170519617705,5.0,3
406101516,10.0,7,11,0.0,0.0,0.0,2016.0,2017/2/14,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.823615416293629,20000000.37351231,5.0,3
1180146243,10.0,3,11,0.0,0.0,0.0,2017.0,2018/11/15,11.0,10.575861989265887,0.0,2017.0,0.0,501.72406973891367,-28.93109558717497,1.0,0.0,10.0,-6000.058884906706,-0.3627053507571965,5.0,3
1233771029,10.0,3,11,0.0,0.0,0.0,2015.0,2016/5/27,11.0,147.3993087064115,0.0,2015.0,0.0,,,,0.0,10.0,0.867360573069614,1.15789026249718,5.0,3
207988913,10.0,3,11,0.0,0.0,0.0,2017.0,2018/7/7,11.0,0.036266745416263305,0.0,2017.0,0.0,,,,0.0,10.0,-1.0688296708746172,2.021283398927449,5.0,3
214496849,10.0,3,11,0.0,0.0,0.0,2015.0,,16.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1132585533,10.0,1,11,1000.0,0.0,0.0,2013.0,2014/2/23,0.0,0.0,0.0,2018.0,0.0,0.5559238603018457,-99.61211801877351,2.0,0.0,10.0,0.0,165970999.1167061,5.0,3
618578351,10.0,3,11,0.0,0.0,0.0,2016.0,2017/3/30,13.0,0.0,0.5809564456091086,2016.0,0.0,-1.6369195786274986,-2.004970128216403,5.0,0.0,10.0,0.0,,5.0,3
552964856,10.0,43,11,0.0,0.0,0.0,2017.0,2018/4/5,11.0,0.0,0.0,2017.0,0.0,-1.7353366998441968,-1.4696493526501797,5.0,0.0,10.0,0.0,,5.0,3
1215633093,10.0,31,9,0.0,0.0,0.0,2014.0,2015/2/16,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
165987445,10.0,5,11,0.0,0.0,0.0,2015.0,,13.0,0.0,0.0,2016.0,1.0,,,,0.0,10.0,0.0,,5.0,3
831542,10.0,3,11,50.0,0.0,0.0,2014.0,2015/5/20,0.0,0.0,0.0,2016.0,4.0,,,,0.0,10.0,-0.4121967262111023,0.1754814443569479,5.0,3
225655129,10.0,3,11,0.0,0.0,0.0,2015.0,2016/4/14,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
705523585,10.0,3,11,0.0,0.0,0.0,2014.0,2016/5/21,11.0,-14.700853080486816,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1134259656,10.0,3,11,200.0,0.0,0.0,2014.0,2015/2/17,0.0,67.49089241608526,0.0,2014.0,0.0,-99.7560488956605,-0.8285058440733302,4.0,0.0,10.0,0.0,,5.0,3
349263176,10.0,3,11,0.0,0.0,0.0,2015.0,2016/5/25,0.0,0.0,0.9875990735910852,2015.0,0.0,,,,0.0,10.0,-0.7334433877678592,0.4037525148984495,5.0,3
1043844531,10.0,17,11,0.0,0.0,0.0,2016.0,2017/7/27,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1110671702,10.0,3,11,100.0,0.0,0.0,2017.0,2018/2/17,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,-9247.682401507744,977753.6767979626,5.0,3
1024089624,15.0,51,11,0.0,0.0,0.0,2015.0,2016/2/29,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.2326317650469685,-1.2882946754724118,5.0,3
69491770,10.0,3,11,51.0,0.0,0.0,2014.0,2015/6/19,0.0,0.0,0.0,2008.0,3.0,,,,0.0,10.0,0.0,,5.0,3
117159066,10.0,3,11,1100.0,0.0,1.0,2013.0,2015/2/8,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
828831767,10.0,5,11,0.0,0.0,0.0,2014.0,2015/9/3,11.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,40354.34369506964,,5.0,3
11595512,10.0,3,11,0.0,0.0,0.0,2014.0,2015/5/27,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-3851.6618543008412,,5.0,3
322323136,10.0,7,11,0.0,0.0,0.0,2014.0,2015/10/21,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-2592.059720758543,2000001.255955092,5.0,3
747194624,10.0,44,11,0.0,0.0,0.0,2015.0,2016/6/4,0.0,0.0,0.0,2015.0,0.0,-0.7314943191270373,-50.33008932232798,2.0,0.0,10.0,0.0,,5.0,3
296846936,10.0,17,4,0.0,0.0,0.0,2013.0,,11.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,-0.7470555283932463,0.6967639208405683,5.0,3
60501171,13.0,8,10,15000.0,0.0,0.0,2013.0,2015/12/10,0.0,38.6313644215312,0.6087360474262488,2013.0,0.0,0.7725751837042479,-60.14910573894721,2.0,0.0,10.0,-7523610.57103032,149999999.82095328,5.0,3
1217625539,10.0,7,11,4000.0,0.0,0.0,2014.0,2016/10/22,11.0,0.0,0.0,2014.0,1.0,,,,0.0,10.0,-8839590.178168748,,5.0,3
59556051,10.0,3,11,1000.0,0.0,0.0,2017.0,2018/5/8,13.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,1.7899478605859676,0.9501583114118228,5.0,3
536153085,10.0,5,11,4.0,0.0,0.0,2016.0,2017/10/14,11.0,0.0,0.9702226437405966,2016.0,0.0,0.1093160955489616,-23.98663454484486,4.0,0.0,10.0,-1.033158559395518,-0.5476409096701189,5.0,3
200751039,10.0,5,11,0.0,0.0,0.0,2017.0,2018/9/12,11.0,-4.3956555843440785,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
114126067,10.0,3,11,20.0,0.0,0.0,2014.0,2018/11/26,11.0,0.0,0.0,2010.0,4.0,,,,0.0,10.0,0.0,,5.0,3
679680967,10.0,5,11,0.0,0.0,0.0,2017.0,2018/10/24,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,-126081.59923318413,100000002.03084756,5.0,3
955929116,10.0,6,10,500.0,0.0,0.0,2015.0,2016/5/8,11.0,0.1948894208295039,0.0,2015.0,0.0,,,,0.0,10.0,0.0,4999998.123003448,5.0,3
1080671378,15.0,27,9,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
4731015,10.0,5,11,50.0,0.0,0.0,2014.0,,11.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,99999.05101008932,5.0,3
201054148,10.0,7,11,200.0,0.0,0.0,2013.0,2014/12/15,0.0,-2.4802961832220943e-05,0.0,2013.0,0.0,0.33628652142996884,-101.0754684745837,2.0,0.0,10.0,112550.15051022565,,5.0,3
1152308541,10.0,3,11,1000.0,0.0,0.0,2016.0,2017/2/28,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-47980.29437107892,9950900.770521363,5.0,3
901589297,10.0,5,11,50.0,0.0,0.0,2015.0,2016/11/27,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
867143776,10.0,3,11,1000.0,0.0,0.0,2014.0,2015/7/23,0.0,6.374265787973582,0.4090061038519171,2014.0,0.0,,,,0.0,10.0,-144899.95586714565,,5.0,3
657376232,10.0,17,4,0.0,0.0,0.0,2015.0,,13.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
538462809,10.0,3,11,800.0,0.0,0.0,2015.0,2016/1/6,0.0,0.0,0.5912751144433854,2005.0,3.0,,,,0.0,10.0,-1641690.540627397,,5.0,2
322394797,10.0,3,11,120.0,0.0,0.0,2015.0,2016/2/23,0.0,0.0,0.6414082071478147,2010.0,7.0,,,,0.0,10.0,-852732.3252154952,11999999.040767886,5.0,2
970163383,10.0,0,11,200.0,3.6,0.0,2015.0,2016/11/5,0.0,0.0,0.0,2010.0,1.0,,,,0.0,10.0,-29706.42472797078,,5.0,2
500120338,10.0,3,11,1500.0,0.0,0.0,2014.0,2015/3/3,0.0,0.0,1.0,2008.0,10.0,,,,0.0,10.0,-5569400.247155788,,5.0,2
126395312,10.0,6,11,2000.0,0.0,0.0,2017.0,2018/12/9,11.0,51.01973212529985,0.0,2011.0,27.0,1.1476678555939088,-101.08780703635522,2.0,0.0,10.0,146308000.79313824,2626850000.2265663,5.0,2
1154188320,10.0,47,11,2500.0,0.0,0.0,2015.0,2016/7/8,11.0,101.72375277794559,0.0,2013.0,17.0,0.9930359320755996,-86.43929515780857,2.0,0.0,10.0,-61082.237300187786,11928.02017860247,5.0,2
1129160300,10.0,3,10,50.0,0.0,0.0,2015.0,2016/9/15,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-18651.58762138228,592486.6933417011,5.0,2
1115273959,10.0,5,11,500.0,0.0,0.0,2015.0,2016/7/17,0.0,0.0,0.7302528009410454,2018.0,0.0,7.344562960401225,0.6579543320188279,3.0,0.0,10.0,-210146.00304741095,,5.0,1
669965313,10.0,27,9,0.0,0.0,0.0,2015.0,2016/12/23,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-0.0632299475738415,-0.7896519124816717,5.0,2
353945399,10.0,14,9,0.0,0.0,0.0,2014.0,2015/10/17,0.0,92.96260582126915,0.0,2014.0,0.0,-190.7750806510125,-0.4759821112824216,4.0,0.0,10.0,8276598.9158638,,5.0,2
786961077,10.0,8,10,1000.0,0.0,0.0,2014.0,2015/10/12,0.0,1.833213666107616,0.0,2014.0,0.0,448.8004877146872,44.97664731512,1.0,0.0,10.0,-0.7113620969363721,-0.0343455987182045,5.0,1
966950408,10.0,27,9,0.0,0.0,0.0,2014.0,2015/7/5,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-0.0846750328090827,0.3029513871496233,5.0,2
799465389,10.0,27,9,0.0,0.0,0.0,2014.0,2015/3/25,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,1.0688691823978202,-0.2352547606758075,5.0,2
208114644,10.0,22,9,0.0,0.0,0.0,2016.0,,11.0,0.0,0.0,2011.0,0.0,,,,0.0,10.0,-0.9823096031480968,-0.3347395250848049,5.0,2
989032874,10.0,23,9,0.0,0.0,0.0,2014.0,2015/12/18,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,2
20119804,10.0,3,11,500.0,0.0,0.0,2017.0,2018/9/24,11.0,-0.3006214037337573,0.0,2011.0,5.0,,,,0.0,10.0,0.0,,5.0,1
591974733,10.0,17,11,0.0,0.0,0.0,2015.0,2016/1/3,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,1
191968433,15.0,3,11,111.0,0.0,0.0,2014.0,2015/6/30,0.0,0.0,0.0,2010.0,1.0,,,,0.0,10.0,-6785.6762073916125,1126110.0284165873,5.0,1
212531966,15.0,8,9,0.0,0.0,0.0,2016.0,2017/3/20,0.0,0.0,0.0,2009.0,5.0,-0.1896238387098492,-93.7326028644828,2.0,0.0,10.0,0.0,,5.0,2
224662236,10.0,3,5,30.0,0.0,0.0,2015.0,2016/11/4,11.0,0.0,1.0,2014.0,6.0,-198.6516220680085,-40.63645354651016,4.0,0.0,10.0,-26000.163650590093,1.084878212052504,5.0,3
772043264,10.0,31,9,0.0,0.0,0.0,2013.0,2014/2/27,0.0,0.0,0.0,2016.0,6.0,,,,0.0,10.0,0.0,,5.0,3
993948671,10.0,8,11,0.0,0.0,0.0,2015.0,2016/9/6,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-132998.95641722175,-0.1415259381141845,5.0,3
349562477,10.0,3,11,0.0,0.0,0.0,2016.0,2017/12/20,0.0,28.97868072413245,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
134513294,10.0,39,9,0.0,0.0,0.0,2014.0,2015/8/17,0.0,0.0,0.0,1998.0,1.0,,,,0.0,10.0,0.0,,5.0,3
180104841,10.0,8,0,0.0,0.0,0.0,2017.0,2018/9/1,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.5434114579248589,0.7262587000387315,5.0,3
134014987,10.0,1,11,11300.0,0.0,0.0,2015.0,2016/4/25,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-62267898.65977964,2657219999.1827683,5.0,3
353592717,15.0,4,11,73000.0,0.0,0.0,2017.0,2018/4/10,11.0,0.0,0.9238634189843142,2017.0,0.0,-0.7101278662448749,-93.19015182984516,2.0,0.0,10.0,-37609398.13796202,31919199999.03447,5.0,3
515805204,10.0,17,11,0.0,0.0,0.0,2016.0,2017/4/17,9.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.178036236369206,0.5609913777772294,5.0,3
822989068,15.0,33,9,0.0,0.0,0.0,2013.0,2015/8/16,0.0,0.0,0.0,2015.0,8.0,,,,0.0,10.0,0.0,50680000.04056399,5.0,3
272347642,10.0,5,11,0.0,0.0,0.0,2015.0,,11.0,789.6990676200372,0.0,2015.0,6.0,,,,0.0,10.0,-243998.92322227173,-0.6981453947518261,5.0,3
731340295,10.0,8,11,0.0,0.0,0.0,2017.0,2018/9/24,11.0,64.2944244171898,0.0,2016.0,1.0,16661.248683552305,0.3304296649343001,1.0,0.0,10.0,411000.7572076057,-0.1271186747789045,5.0,3
856331759,10.0,3,11,500.0,0.0,0.0,2017.0,2018/11/14,11.0,0.0,0.22058767386922504,2016.0,15.0,,,,0.0,10.0,-282999.9911022898,-0.8651884314884246,5.0,3
147068138,10.0,3,11,0.0,0.0,0.0,2014.0,2015/9/12,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
700982378,10.0,7,4,0.0,0.0,0.0,2016.0,2017/10/6,9.0,412.1278626480017,0.0,2016.0,0.0,-500.3508266642714,-99.45275129731293,4.0,0.0,10.0,0.0,499.0472861323208,5.0,3
288764483,15.0,23,6,0.0,0.0,0.0,2016.0,2017/8/9,11.0,0.0,0.0,2009.0,1.0,,,,0.0,10.0,0.0,,5.0,3
898924800,10.0,23,9,0.0,0.0,0.0,2017.0,2018/4/4,11.0,0.0,0.0,2009.0,4.0,,,,0.0,10.0,0.0,,5.0,3
582674865,10.0,17,11,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
526477932,10.0,3,11,0.0,0.0,0.0,2016.0,2017/8/20,0.0,0.0,0.7161504210485878,2016.0,0.0,,,,0.0,10.0,-10719099.468220327,15268.712963814498,5.0,3
335693175,10.0,24,9,0.0,0.0,0.0,2014.0,2015/12/11,0.0,0.0,0.0,2016.0,3.0,,,,0.0,10.0,-1.3602149756108952,1.104991439105653,5.0,3
866637224,15.0,8,11,5000.0,0.0,0.0,2013.0,2015/4/10,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,299969.6249513136,50389099.99546821,5.0,3
151726554,10.0,13,9,0.0,0.0,0.0,2017.0,2018/9/30,11.0,0.0,0.0,2018.0,0.0,-148.53399876277652,-5.737032777613032,4.0,0.0,10.0,0.8075388298843281,2999.9653940427556,5.0,3
584402496,10.0,21,9,0.0,0.0,0.0,2017.0,2018/7/8,11.0,0.0,0.0,2017.0,0.0,2.55268335423092,0.6394105612149543,2.0,0.0,10.0,0.0,,5.0,3
187043215,10.0,5,11,0.0,0.0,1.0,2015.0,,16.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
648226901,10.0,7,11,600.0,0.0,0.0,2013.0,2015/6/24,0.0,0.0,0.0,2013.0,2.0,,,,0.0,10.0,0.0,,5.0,3
918361308,10.0,3,11,0.0,0.0,0.0,2015.0,2016/3/29,0.0,-1.7077695262209425,0.0,2015.0,1.0,-498.6680711331778,-51.515937595512455,4.0,0.0,10.0,-118999.537329781,0.4427231721671266,5.0,3
194980333,10.0,5,11,50.0,0.0,0.0,2016.0,2017/2/20,6.0,-576.5809550360516,0.0,2013.0,1.0,,,,0.0,10.0,-1499.564040291015,499999.6616854532,5.0,3
67193838,11.0,14,9,36000.0,0.0,0.0,2014.0,2015/7/30,0.0,0.0,0.0,2015.0,2.0,-360.14072167243086,-2.640163228007812,4.0,0.0,10.0,85420398.75205176,,5.0,3
1081055617,10.0,36,9,0.0,0.0,1.0,2014.0,,13.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1087381924,10.0,7,11,31000.0,0.0,0.0,2017.0,2018/8/21,11.0,0.0,0.0,2016.0,5.0,-2.314685445991927,-99.13260718229144,2.0,0.0,10.0,-10152002.006870482,591090002.1027987,5.0,3
888085653,10.0,3,11,100.0,0.0,0.0,2016.0,2017/4/20,0.0,0.0,0.0,2015.0,1.0,,,,0.0,10.0,2732.045302307427,,5.0,3
